<:GIN:>,Response=<:MAP:>,infra.grpc.handler,GetLatestMailChannelOrderByHashCode: get empty mail channel order,RecordThirdPartyCost,begin Consume call,send by <:*:> OrderID=<:SEQ:> <:traceID:> <:transactionID:> <:spanID:>,receive <:*:>,deal<:SmsCallback:>,dealSmsCallback complete <:callback:>,no need process continue:<:SEQ:> I STATUS c:true in:<:NUM:> target:<:NUM:> type:int64 CH VERSION <:*:> <:*:> <:*:> type:string,PushSmsOrderResult: <:result:>,getAppSmsLimit <:*:> not exist,not find dictionary type=<:NUM:>,scCallBack receive <:request:>,UpdateWeChatLog UpdateWeChatStatus msgID=<:NUM:> code=<:NUM:> <:detail:>,WeChatMsg Send WechatMsg <:*:> <:*:> <:overLimit:>,<:dealMailCallback:>,dealMailCallback complete <:callback:>,send by <:*:> OrderID=<:SEQ:>,PushMailSendResult: <:result:>,scCallBack DealCallBack <:event:>,sanZi <:*:> return <:*:> <:traceID:> <:transactionID:> <:spanID:>,begin <:*:>,use preferred orderID=<:SEQ:> <:channel:>,SendMailTask success,SendMail cast=<:NUM:> Ms,saveChannelOrder orderID=<:SEQ:>,SendWeChatMsg <:*:>,uCloud <:*:> callback return <:*:> <:traceID:> <:transactionID:> <:spanID:>,syncSmsChannel: m.doSyncSmsChannel: sms <:channel:>,<:NUM:> <:*:>,load <:*:> config ok,dealSmsCallback dealSmsCallbackRetry <:order:>,juhe sendSms <:rs:>,ykmsymsg <:*:> start kms,syncSmsStatusCode: m.doSyncSmsStatusCode: sms <:status:>,version,ykms addr: ykms://ymsg@<:IP:>:<:NUM:>,waiting task controller finished,task controller finished,dao close finished,msg,timestamp,unknown,timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj1-rd-yos-prod-01"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj1-rd-yos-prod-01""}","node_load5{hostname=~""bj1-rd-yos-prod-01""}","node_load15{hostname=~""bj1-rd-yos-prod-01""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj1-rd-yos-prod-01""}/node_memory_MemTotal_bytes{hostname=~""bj1-rd-yos-prod-01""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj1-rd-yos-prod-01""}","node_sockstat_TCP_tw{hostname=~""bj1-rd-yos-prod-01""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj1-rd-yos-prod-01""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj1-rd-yos-prod-01""}","node_sockstat_TCP_inuse{hostname=~""bj1-rd-yos-prod-01""}","probe_duration_seconds{hostname=~""bj1-rd-yos-prod-01""}","irate(node_network_receive_bytes_total{hostname=~""bj1-rd-yos-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj1-rd-yos-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-yos-prod-03"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-yos-prod-03""}","node_load5{hostname=~""bj3-rd-yos-prod-03""}","node_load15{hostname=~""bj3-rd-yos-prod-03""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-yos-prod-03""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-yos-prod-03""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-yos-prod-03""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-yos-prod-03""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-yos-prod-03""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-yos-prod-03""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-yos-prod-03""}","probe_duration_seconds{hostname=~""bj3-rd-yos-prod-03""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-yos-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-yos-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-yos-prod-02"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-yos-prod-02""}","node_load5{hostname=~""bj3-rd-yos-prod-02""}","node_load15{hostname=~""bj3-rd-yos-prod-02""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-yos-prod-02""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-yos-prod-02""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-yos-prod-02""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-yos-prod-02""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-yos-prod-02""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-yos-prod-02""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-yos-prod-02""}","probe_duration_seconds{hostname=~""bj3-rd-yos-prod-02""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-yos-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-yos-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","probe_success{env=""prod"", instance=""172.16.23.125:6741"", job=""port_probe""}","(1-sum(increase(ymsg_service_sms_order_result{status=""5"",environment=""prod"",job=""be/ymsg"",failed_type=~""systemErr|unknown""}[2m]) or vector(0))/sum(increase(ymsg_service_sms_order_result{status=~""3|4|5"",job=""be/ymsg"",environment=""prod""}[2m])))*100","(1 - sum(increase(ymsg_service_mail_send_result{status=""3"",channel_type=~""AliSMTP|SendCloud"",environment=""prod"",sub_status=~""SmtpMfFreq|SmtpContSpam|SmtpTempErr|SmtpMfLimit|SmtpMfBad|SmtpSpfFail|SmtpDmaFail|UnkSmtpError|409|507|509""}[2m]) or vector(0)) / sum(increase(ymsg_service_mail_send_result{status=~""2|3"",channel_type=~""AliSMTP|SendCloud"",environment=""prod""}[2m])))*100","1- ((sum(increase(std_requests_total{job=""be/ymsg"",code=""200"",environment=""prod"", bizcode=""6000""}[2m]) or increase(std_requests_total{job=""be/ymsg"",environment=""prod"", code=~""5..""}[2m]))  or  vector(0)) / sum(increase(std_requests_total{job=""be/ymsg"",environment=""prod""}[2m])))","1-sum(increase(std_grpc_server_handled_total{job=""be/ymsg"",biz_code=""6000"",environment=""prod"",grpc_code=~""Unknown|OK""}[2m]) or increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"",grpc_code!~""Unknown|OK""}[2m]))/sum(increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod""}[2m])) or vector(1)","(sum(increase(std_grpc_server_handling_seconds_bucket{le='5',job=""be/ymsg"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m]))  by(job) / sum(increase(std_grpc_server_handling_seconds_bucket{le='+Inf',job=""be/ymsg"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m]))  by(job) or vector(1)) *100","sum( increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"", grpc_code=""OK""}[2m]))","sum( increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"", grpc_code=""Unknown""}[2m]))","1-((sum(increase(std_requests_total{job=""be/ymsg"",code=""200"",bizcode=""6000""}[2m]) or increase(std_requests_total{job=""be/ymsg"",code=~""5..""}[2m]))  or  vector(0)) / (((100-99.99)/100)* sum(increase(std_requests_total{job=""be/ymsg""}[2m]))))","increase(http_service_level_sli_result_count_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_error_ratio_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_duration_le5_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_duration_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_count_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_error_ratio_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_duration_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_duration_le5_total{job=""be/ymsg""}[2m])",target_metric
943,939,17,0,20,0,6,8,8,8,0,7,5,71,0,13,13,0,0,7,0,0,1,0,0,0,0,0,5,0,5,8,6,1,0,2,1,1,1,1,2,1,16,2023-10-05 09:43:24,2,1696473908,0.052833333114783,0.09,0.09,0.12,31.681520066449465,0.5176567604156379,0.138683048063731,1.0,0.5333333333333333,0.0004666666674893349,0.00026666667157163216,4096.0,12561.066666666668,1428,1245,12.6,22.53333333333333,1507,213,0.001730634,1988848.5333333332,2665931.733333333,0.0590000001092752,0.35,0.45,0.49,44.11381729675679,0.19015328652753494,0.438523506521216,0.0,2.066666666666667,0.0,0.0019333333397905032,0.0,22937.6,1548,1335,13.466666666666667,22.8,1640,337,0.000398133,3810612.266666666,2716397.8666666667,0.04266666670640307,0.41,0.47,0.49,29.53734610710731,0.12393324225149938,0.07813521847376004,0.0,0.26666666666666666,0.0,0.0001333333319053054,0.0,2457.6,1411,1254,12.0,23.2,1492,206,0.000340552,3251648.0,3562731.2,1,100.0,100.0,1,1,100,1070.6068370089833,0.0,1,874.6666666666665,0,930.6666666666665,930.6666666666665,908.0,0,917.3333333333333,917.3333333333333,0.4358724628831331
931,922,360,325,39,6,15,14,14,14,5,14,5,30,4,23,23,3,3,16,3,3,0,1,1,1,1,1,3,6,5,0,0,0,0,0,1,0,0,0,0,0,23,2023-10-05 09:45:24,4,1696474028,0.03983333359162011,0.09,0.09,0.12,31.696853789702228,0.5176581212000096,0.1386949644477744,0.0,2.933333333333333,0.0,0.002000000001862645,0.0,28945.066666666666,1408,1202,12.6,22.0,1487,193,0.000786803,1825704.0,2798892.8,0.10483333269755037,0.16,0.34,0.45,47.17352247941059,0.1902842134238657,0.4385407337205293,0.0,0.4,0.0,0.0003333333336437742,0.0,7918.9333333333325,1585,1081,16.266666666666666,22.2,1677,369,0.000378924,4591688.533333333,2592608.533333333,0.0426666664580504,0.26,0.39,0.45,30.255134175073167,0.12393528342805693,0.07814776285201785,0.0,0.4666666666666667,0.0,0.0002666666638106108,0.0,3549.866666666667,1406,1261,12.6,22.266666666666666,1486,199,0.000309542,2363730.666666666,3188936.533333333,1,100.0,100.0,1,1,100,1008.080094661278,0.0,1,921.3333333333333,0,896.0,896.0,1068.0,0,1046.6666666666665,1046.6666666666665,0.4517009506304779
959,944,1169,855,34,0,16,19,19,19,0,18,6,41,0,17,17,0,0,17,0,0,3,0,0,0,0,0,6,8,5,9,6,1,0,2,0,1,1,1,2,1,20,2023-10-05 09:47:24,4,1696474148,0.04099999964237211,0.05,0.08,0.12,32.789294164244644,0.5176594819843814,0.13870191890222272,0.0,1.3333333333333333,0.0,0.0007333333293596902,0.0,12834.133333333333,1414,1274,12.8,22.73333333333333,1492,200,0.000841985,1965701.333333333,2872086.4,0.06266666650772101,0.17,0.29,0.41,43.66209634682421,0.1902865461970742,0.4385525880804527,0.0,2.4,0.0,0.002666666669150193,0.0,17749.333333333332,1540,982,13.733333333333333,22.6,1631,328,0.001008365,3570870.933333333,2726714.1333333333,0.044333333522081235,0.3,0.36,0.43,29.54239075221652,0.12393713020684705,0.07815718276523376,0.0,1.7333333333333334,0.0,0.0018000000001241767,0.0,15291.733333333335,1403,1278,13.466666666666667,23.2,1483,198,0.000341182,2406001.066666667,3061411.2,1,100.0,100.0,1,1,100,1004.8610467691827,0.0,1,896.0,0,908.0,908.0,996.0,0,1013.3333333333333,1013.3333333333333,0.25927925586489553
921,915,987,969,21,0,7,8,8,8,0,8,1,45,0,14,14,0,0,7,0,0,1,0,0,0,0,0,3,3,5,2,6,0,0,2,1,1,1,1,2,1,17,2023-10-05 09:49:24,2,1696474268,0.04233333344260848,0.41,0.19,0.15,31.891497175747944,0.5176606483709856,0.13871196680965292,0.0,2.533333333333333,0.0,0.0028666666708886627,0.0,27033.6,1419,1283,11.533333333333333,22.13333333333333,1499,194,0.00081684,1630716.2666666666,2598372.266666666,0.2114999999602636,0.14,0.23,0.38,47.02517979682547,0.19028975376023605,0.4385632717351123,0.0,2.0,0.0,0.00213333333376795,0.0,21845.33333333333,1585,1324,23.4,22.8,1677,362,0.00035896699999999997,5852844.266666668,2704254.933333333,0.04433333302537601,0.2,0.29,0.4,30.3436402259002,0.12393868538898599,0.07816833160079295,0.0,0.4,0.0,0.00046666667331010105,0.0,9284.266666666666,1399,1302,11.466666666666667,21.8,1481,191,0.000357021,5267118.4,5892676.266666668,1,91.66673913106493,100.0,1,1,100,1305.390369872213,0.0,1,933.3333333333333,0,902.6666666666665,902.6666666666665,1244.0,0,1302.6666666666665,1302.6666666666665,0.34362375216077234
937,926,1145,827,35,12,24,25,25,25,10,24,4,30,4,8,8,2,2,27,2,2,0,2,2,2,2,2,2,8,5,0,0,1,0,0,1,0,0,0,0,0,8,2023-10-05 09:51:24,8,1696474388,0.03966666658719386,0.09,0.15,0.14,31.921515311496854,0.5176623979508921,0.13871841731812662,0.0,0.3333333333333333,0.0,0.0001333333319053054,0.0,8465.066666666668,1424,1246,14.333333333333336,23.33333333333333,1503,213,0.000781637,5315361.066666666,6199199.466666668,0.10700000027815504,0.31,0.26,0.38,45.37702766216428,0.1902929613233978,0.4385790103555471,0.0,2.333333333333333,0.0,0.002066666663934787,0.0,16930.133333333335,1555,996,18.33333333333333,23.2,1648,345,0.0003413,7055287.466666668,5408834.666666667,0.03933333332339917,0.04,0.2,0.36,30.46930683079911,0.12394043496889252,0.07817652653763996,0.0,0.4,0.0,0.0002666666638106108,0.0,3276.8,1412,1148,14.333333333333336,23.266666666666666,1496,214,0.000574395,4859637.333333333,5861110.4,1,100.0,100.0,1,1,100,639.6459769266837,0.0,1,910.6666666666665,0,897.3333333333333,897.3333333333333,866.6666666666665,0,753.3333333333333,753.3333333333333,0.3467608128651554
969,955,905,883,22,42,9,12,11,11,35,11,5,71,20,6,6,15,15,16,15,13,0,7,7,7,7,7,1,4,5,8,6,0,1,2,1,1,1,1,2,1,9,2023-10-05 09:53:24,5,1696474508,0.036666666467984436,0.04,0.11,0.13,31.580976793134084,0.5176641475307984,0.1387255578449348,0.0,3.533333333333333,0.0,0.004066666673558454,0.0,35771.73333333333,1423,1315,13.066666666666665,22.93333333333333,1502,211,0.00075129,2490168.0,3725833.066666667,0.05100000003973637,0.15,0.24,0.36,44.175851509474214,0.19029500249995526,0.4385865540391347,0.0,0.3333333333333333,0.0,0.0003333333258827528,0.0,4915.2,1555,1393,13.466666666666667,22.8,1648,342,0.000392115,2637064.533333333,2530635.2,0.04399999976158142,0.01,0.14,0.31,29.511923093636106,0.12394228174768265,0.07818457416720215,0.0,2.8,0.0,0.0024000000053395827,0.0,22937.6,1398,1236,13.266666666666667,23.86666666666667,1481,200,0.000378107,2706818.666666666,3641758.933333333,1,100.0,100.0,1,1,100,31.305654573016422,0.0,1,881.3333333333333,0,910.6666666666665,910.6666666666665,29.33333333333333,0,30.666666666666664,30.666666666666664,0.4925002086861247
928,923,897,875,25,18,10,10,10,10,15,10,2,45,7,11,11,4,4,14,4,4,0,3,3,3,3,3,3,5,5,8,6,1,0,2,1,1,1,1,2,1,14,2023-10-05 09:55:24,3,1696474628,0.040000000099341015,0.01,0.08,0.12,31.88005931703497,0.5176659943095885,0.1387363810538642,0.0,0.6,0.0,0.0002666666638106108,0.0,13926.4,1414,1273,12.6,22.2,1492,198,0.000784161,1742419.7333333334,2711066.1333333333,0.18116666699449224,0.59,0.33,0.37,46.10150934933503,0.1899511128494591,0.4386073321193146,0.0,2.533333333333333,0.0,0.002466666667411725,0.0,21845.33333333333,1543,1049,23.53333333333333,21.66666666666667,1635,334,0.00039286199999999995,5495266.133333334,2814829.8666666667,0.03699999973177903,0.1,0.12,0.29,29.75636362001736,0.12394432292424007,0.07819535861105664,0.0,1.9333333333333331,0.0,0.0017333333302910132,0.0,9830.4,1398,1177,13.133333333333333,22.73333333333333,1482,197,0.000371666,2279697.066666667,3470042.1333333333,1,100.0,100.0,1,1,100,142.95698450876,0.0,1,932.0,0,893.3333333333333,893.3333333333333,420.0,0,124.0,124.0,0.4885834618362771
975,973,1138,816,39,60,7,6,6,6,50,6,2,41,29,22,22,19,19,17,19,19,0,10,10,10,10,10,3,1,5,7,6,0,0,2,0,1,1,1,2,1,25,2023-10-05 09:57:24,2,1696474748,0.04199999993046122,0.0,0.05,0.11,31.980153067518824,0.517668035486146,0.13874238964048335,0.0,2.466666666666667,0.0,0.0017333333380520346,0.0,27852.8,1420,1256,14.066666666666665,23.066666666666666,1498,210,0.003958629,3146134.933333333,3985555.2,0.06266666675607369,0.24,0.3,0.36,43.64796133700211,0.18995441761150467,0.4386166745023805,0.0,0.6,0.0,0.00040000000347693767,0.0,7372.8,1546,1261,13.933333333333335,23.066666666666666,1638,334,0.000406425,5208628.266666667,4062252.8,0.042999999970197655,0.01,0.08,0.25,30.240399815595747,0.12394597530526286,0.07820406524689316,0.0,1.2666666666666666,0.0,0.0007999999991928537,0.0,6553.6,1415,1341,14.266666666666667,23.266666666666666,1499,217,0.00048420099999999997,3475843.733333333,4456506.666666667,1,100.0,100.0,1,1,100,30.261223452999612,0.0,1,902.6666666666665,0,913.3333333333333,913.3333333333333,33.33333333333333,0,33.33333333333333,33.33333333333333,0.4963749733683153
961,954,924,883,46,84,15,16,16,16,70,15,3,30,41,16,16,27,27,30,27,27,0,14,14,14,14,14,5,5,5,0,0,1,0,0,1,0,0,0,0,0,16,2023-10-05 09:59:24,2,1696474868,0.043166666726271334,0.05,0.07,0.11,31.97306059617716,0.5176699794638199,0.13875179404766924,0.0,0.3333333333333333,0.0,0.00020000000173846883,0.0,10103.466666666667,1435,1130,12.6,22.2,1513,207,0.0008195460000000001,4116580.266666666,4464541.866666666,0.2496666667362055,0.52,0.34,0.36,47.4685595925521,0.18995772237355013,0.4386356693891121,0.3333333333333333,2.6,0.0002666666657508661,0.002466666667411725,4915.2,25941.33333333333,1608,1611,27.66666666666667,23.266666666666666,1701,379,0.00042537300000000005,7478275.733333332,3920476.266666666,0.048166666676600745,0.2,0.15,0.25,29.80081643335599,0.12394762768628552,0.07821381078673872,0.0,0.3333333333333333,0.0,0.00026666667157163216,0.0,4096.0,1418,1391,12.933333333333335,22.86666666666667,1501,207,0.00027932900000000004,6009468.8,6604348.8,1,100.0,100.0,1,1,100,335.9013037880155,0.0,1,917.3333333333333,0,930.6666666666665,930.6666666666665,44.0,0,270.66666666666663,270.66666666666663,0.4731726825374641
1072,1053,1461,896,293,358,24,18,22,22,298,13,5,45,119,203,203,59,59,90,59,59,9,60,60,60,60,60,11,4,5,3,6,6,0,2,1,1,1,1,2,1,206,2023-10-05 10:01:24,26,1696474988,0.07366666669646893,0.01,0.05,0.1,32.77041420532105,0.5176715346459588,0.13876206679253433,0.0,3.2,0.0,0.0034666666683430478,0.0,33314.13333333333,1435,1146,13.866666666666667,22.86666666666667,1513,217,0.0007835969999999999,26586264.0,7180882.133333334,0.0976666669050852,0.37,0.36,0.37,44.324693662371054,0.18996122153336287,0.4386482602854598,0.0,0.5333333333333333,0.0,0.0002666666638106108,0.0,6007.466666666666,1560,975,14.066666666666665,22.466666666666665,1654,346,0.000382322,32581248.0,6771942.933333334,0.08116666699449215,0.25,0.18,0.25,30.201391223216557,0.12394937726619193,0.07822483557405803,0.0,1.6,0.0,0.0017333333302910132,0.0,14472.533333333333,1439,1150,14.2,22.73333333333333,1522,233,0.000331134,32410053.33333333,7821460.8,1,100.0,100.0,1,1,100,27.13360330500659,0.0,1,906.6666666666665,0,898.6666666666665,898.6666666666665,30.666666666666664,0,30.666666666666664,30.666666666666664,0.7434995235165434
