timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set
1650480718,0.0,0.001380596,0.0,0.0030221939086914,0.0030217468738555
1650480719,0.0,0.001380596,0.0,0.0030221939086914,0.0030217468738555
1650480720,0.0,0.001380596,0.0,0.0030221939086914,0.0030217468738555
1650480721,0.0,0.000981413,0.0,0.0030221939086914,0.0030217468738555
1650480722,0.0,0.000981413,0.0,0.0030221939086914,0.0030217468738555
1650480723,0.0,0.0005122945,0.0,0.0030221939086914,0.0030217468738555
1650480724,0.0,0.000830326,0.0,0.0030221939086914,0.0030217468738555
1650480725,0.0,0.000830326,0.0,0.0030221939086914,0.0030217468738555
1650480726,0.0,0.0010492045,0.0,0.0030221939086914,0.0030217468738555
1650480727,0.0,0.000865006,0.0,0.0030221939086914,0.0030217468738555
1650480728,0.01,0.000857861,0.0,0.0030221939086914,0.0030217468738555
1650480729,0.01,0.000857861,0.0,0.0030221939086914,0.0030217468738555
1650480730,0.0,0.0007881495,0.005,0.0030221939086914,0.0030217468738555
1650480731,0.0,0.001464686,0.0,0.0030221939086914,0.0030217468738555
1650480732,0.0,0.001464686,0.0,0.0030221939086914,0.0030217468738555
1650480733,0.0,0.0008326265,0.0,0.0030221939086914,0.0030217468738555
1650480734,0.0,0.00082195,0.0,0.0030221939086914,0.0030217468738555
1650480735,0.0,0.00082195,0.0,0.0030221939086914,0.0030217468738555
1650480736,0.0,0.001144296,0.0,0.0030221939086914,0.0030217468738555
1650480737,0.0,0.001144296,0.0,0.0030221939086914,0.0030217468738555
1650480738,0.0,0.000928357,0.0,0.0030221939086914,0.0030217468738555
1650480739,0.01,0.001154094,0.0,0.0030221939086914,0.0030217468738555
1650480740,0.0,0.000810324,0.0,0.0030221939086914,0.0030217468738555
1650480741,0.0,0.000810324,0.0,0.0030221939086914,0.0030217468738555
1650480742,0.0,0.0008904485,0.0,0.0030221939086914,0.0030217468738555
1650480743,0.0,0.000908165,0.0,0.0030221939086914,0.0030217468738555
1650480744,0.0,0.000908165,0.0,0.0030221939086914,0.0030217468738555
1650480745,0.0,0.000426545,0.0,0.0030221939086914,0.0030217468738555
1650480746,0.0,0.001600851,0.0,0.0030221939086914,0.0030217468738555
1650480747,0.0,0.001088922,0.0,0.0030221939086914,0.0030217468738555
1650480748,0.0,0.001088922,0.0,0.0030221939086914,0.0030217468738555
1650480749,0.005,0.0007826105,0.0,0.0030221939086914,0.0030217468738555
1650480750,0.0,0.000974347,0.0,0.0030221939086914,0.0030217468738555
1650480751,0.0,0.0014921,0.0,0.0030221939086914,0.0030217468738555
1650480752,0.0,0.0014921,0.0,0.0030221939086914,0.0030217468738555
1650480753,0.0,0.00044729,0.0,0.0030221939086914,0.0030217468738555
1650480754,0.0,0.001165449,0.0,0.0030221939086914,0.0030217468738555
1650480755,0.0,0.001165449,0.0,0.0030221939086914,0.0030217468738555
1650480756,0.0,0.0008653325,0.0,0.0030221939086914,0.0030217468738555
1650480757,0.0,0.001446888,0.0,0.0030221939086914,0.0030217468738555
1650480758,0.0,0.000825013,0.0,0.0030221939086914,0.0030217468738555
1650480759,0.0,0.000986113,0.0,0.0030221939086914,0.0030217468738555
1650480760,0.0,0.000986113,0.0,0.0030221939086914,0.0030217468738555
1650480761,0.0,0.000832846,0.0,0.0030221939086914,0.0030217468738555
1650480762,0.0,0.000832846,0.0,0.0030221939086914,0.0030217468738555
1650480763,0.0,0.000864436,0.0,0.0030221939086914,0.0030217468738555
1650480764,0.0,0.001110316,0.0,0.0030221939086914,0.0030217468738555
1650480765,0.0,0.001110316,0.0,0.0030221939086914,0.0030217468738555
1650480766,0.0,0.0009879895,0.0,0.0030221939086914,0.0030217468738555
1650480767,0.0,0.001361982,0.0,0.0030221939086914,0.0030217468738555
1650480768,0.0,0.001361982,0.0,0.0030221939086914,0.0030217468738555
1650480769,0.0,0.00074577,0.0,0.0030221939086914,0.0030217468738555
1650480770,0.0,0.00074577,0.0,0.0030221939086914,0.0030217468738555
1650480771,0.0,0.0007650945,0.0,0.0030221939086914,0.0030217468738555
1650480772,0.01,0.001159735,0.0,0.0030221939086914,0.0030217468738555
1650480773,0.0,0.00088603,0.0,0.0030221939086914,0.0030217468738555
1650480774,0.0,0.00088603,0.0,0.0030221939086914,0.0030217468738555
1650480775,0.0,0.0004341165,0.0,0.0030221939086914,0.0030217468738555
1650480776,0.0,0.001565129,0.0,0.0030221939086914,0.0030217468738555
1650480777,0.0,0.000819894,0.0,0.0030221939086914,0.0030217468738555
1650480778,0.0,0.000819894,0.0,0.0030221939086914,0.0030217468738555
1650480779,0.0,0.0006985905,0.0,0.0030221939086914,0.0030217468738555
1650480780,0.0,0.001413502,0.0,0.0030221939086914,0.0030217468738555
1650480781,0.0,0.001413502,0.0,0.0030221939086914,0.0030217468738555
1650480782,0.0,0.001004275,0.005,0.0030221939086914,0.0030217468738555
1650480783,0.0,0.001004275,0.005,0.0030221939086914,0.0030217468738555
1650480784,0.005,0.0008174765,0.0,0.0030221939086914,0.0030217468738555
1650480785,0.005,0.0008174765,0.0,0.0030221939086914,0.0030217468738555
1650480786,0.0,0.000884578,0.0,0.0030221939086914,0.0030217468738555
1650480787,0.0,0.001221488,0.0,0.0030221939086914,0.0030217468738555
1650480788,0.0,0.001221488,0.0,0.0030221939086914,0.0030217468738555
1650480789,0.0,0.000497411,0.0,0.0030221939086914,0.0030217468738555
1650480790,0.0,0.001007907,0.0,0.0030221939086914,0.0030217468738555
1650480791,0.0,0.001192672,0.0,0.0030221939086914,0.0030217468738555
1650480792,0.0,0.001192672,0.0,0.0030221939086914,0.0030217468738555
1650480793,0.0,0.0007580595,0.0,0.0030221939086914,0.0030217468738555
1650480794,0.0,0.001177408,0.0,0.0030221939086914,0.0030217468738555
1650480795,0.0,0.001177408,0.0,0.0030221939086914,0.0030217468738555
1650480796,0.0,0.000586967,0.0,0.0030221939086914,0.0030217468738555
1650480797,0.0,0.001830372,0.0,0.0030221939086914,0.0030217468738555
1650480798,0.0,0.001830372,0.0,0.0030221939086914,0.0030217468738555
1650480799,0.0,0.000799961,0.0,0.0030221939086914,0.0030217468738555
1650480800,0.0,0.001113703,0.0,0.0030221939086914,0.0030217468738555
1650480801,0.0,0.001113703,0.0,0.0030221939086914,0.0030217468738555
1650480802,0.0,0.0009354255,0.0,0.0030221939086914,0.0030217468738555
1650480803,0.0,0.0009354255,0.0,0.0030221939086914,0.0030217468738555
1650480804,0.0,0.000717866,0.0,0.0030221939086914,0.0030217468738555
1650480805,0.0,0.001369133,0.0,0.0030221939086914,0.0030217468738555
1650480806,0.0,0.001369133,0.0,0.0030221939086914,0.0030217468738555
1650480807,0.0,0.0011423385,0.0,0.0030221939086914,0.0030217468738555
1650480808,0.0,0.0007779,0.0,0.0030221939086914,0.0030217468738555
1650480809,0.0,0.0007779,0.0,0.0030221939086914,0.0030217468738555
1650480810,0.0,0.0005756155,0.005,0.0030221939086914,0.0030217468738555
1650480811,0.0,0.001500923,0.0,0.0030221939086914,0.0030217468738555
1650480812,0.0,0.000954197,0.0,0.0030221939086914,0.0030217468738555
1650480813,0.0,0.0008533,0.0,0.0030221939086914,0.0030217468738555
1650480814,0.0,0.0008533,0.0,0.0030221939086914,0.0030217468738555
1650480815,0.0,0.0005604405,0.0,0.0030221939086914,0.0030217468738555
1650480816,0.0,0.0005604405,0.0,0.0030221939086914,0.0030217468738555
1650480817,0.0,0.001080484,0.0,0.0030221939086914,0.0030217468738555
1650480818,0.0,0.001080484,0.0,0.0030221939086914,0.0030217468738555
1650480819,0.0,0.000683345,0.0,0.0030221939086914,0.0030217468738555
1650480820,0.01,0.001382636,0.0,0.0030221939086914,0.0030217468738555
1650480821,0.0,0.00139464,0.0,0.0030221939086914,0.0030217468738555
1650480822,0.0,0.000930094,0.0,0.0030221939086914,0.0030217468738555
1650480823,0.0,0.000930094,0.0,0.0030221939086914,0.0030217468738555
1650480824,0.0,0.0004184995,0.0,0.0030221939086914,0.0030217468738555
1650480825,0.0,0.001038947,0.0,0.0030221939086914,0.0030217468738555
1650480826,0.0,0.001639847,0.0,0.0030221939086914,0.0030217468738555
1650480827,0.0,0.001639847,0.0,0.0030221939086914,0.0030217468738555
1650480828,0.0,0.0006892105,0.0,0.0030221939086914,0.0030217468738555
1650480829,0.0,0.000945505,0.0,0.0030221939086914,0.0030217468738555
1650480830,0.0,0.000945505,0.0,0.0030221939086914,0.0030217468738555
1650480831,0.005,0.0007673875,0.0,0.0030221939086914,0.0030217468738555
1650480832,0.0,0.000731392,0.0,0.0030221939086914,0.0030217468738555
1650480833,0.0,0.00121927,0.0,0.0030221939086914,0.0030217468738555
1650480834,0.0,0.00121927,0.0,0.0030221939086914,0.0030217468738555
1650480835,0.0,0.0004754865,0.0,0.0030221939086914,0.0030217468738555
1650480836,0.0,0.001740859,0.0,0.0030221939086914,0.0030217468738555
1650480837,0.0,0.001740859,0.0,0.0030221939086914,0.0030217468738555
1650480838,0.0,0.000693411,0.0,0.0030221939086914,0.0030217468738555
1650480839,0.0,0.000926687,0.0,0.0030221939086914,0.0030217468738555
1650480840,0.0,0.000926687,0.0,0.0030221939086914,0.0030217468738555
1650480841,0.0,0.000670528,0.0,0.0030221939086914,0.0030217468738555
1650480842,0.0,0.001478336,0.0,0.0030221939086914,0.0030217468738555
1650480843,0.0,0.001128518,0.0,0.0030221939086914,0.0030217468738555
1650480844,0.0,0.001128518,0.0,0.0030221939086914,0.0030217468738555
1650480845,0.0,0.000544807,0.0,0.0030221939086914,0.0030217468738555
1650480846,0.0,0.00163542,0.0,0.0030221939086914,0.0030217468738555
1650480847,0.0,0.000751841,0.0,0.0030221939086914,0.0030217468738555
1650480848,0.0,0.000751841,0.0,0.0030221939086914,0.0030217468738555
1650480849,0.0,0.000545676,0.0,0.0030221939086914,0.0030217468738555
1650480850,0.0,0.001241182,0.0,0.0030221939086914,0.0030217468738555
1650480851,0.0,0.001241182,0.0,0.0030221939086914,0.0030217468738555
1650480852,0.0,0.0007602175,0.0,0.0030221939086914,0.0030217468738555
1650480853,0.0,0.0007602175,0.0,0.0030221939086914,0.0030217468738555
1650480854,0.0,0.000763232,0.0,0.0030221939086914,0.0030217468738555
1650480855,0.0,0.001679149,0.0,0.0030221939086914,0.0030217468738555
1650480856,0.0,0.001679149,0.0,0.0030221939086914,0.0030217468738555
1650480857,0.0,0.0009467425,0.0,0.0030221939086914,0.0030217468738555
1650480858,0.0,0.001179064,0.0,0.0030221939086914,0.0030217468738555
1650480859,0.0,0.001179064,0.0,0.0030221939086914,0.0030217468738555
1650480860,0.005,0.000499282,0.0,0.0030221939086914,0.0030217468738555
1650480861,0.0,0.001708937,0.0,0.0030221939086914,0.0030217468738555
1650480862,0.0,0.001708937,0.0,0.0030221939086914,0.0030217468738555
1650480863,0.0,0.0006911575,0.0,0.0030221939086914,0.0030217468738555
1650480864,0.0,0.000981957,0.0,0.0030221939086914,0.0030217468738555
1650480865,0.0,0.000981957,0.0,0.0030221939086914,0.0030217468738555
1650480866,0.0,0.001012861,0.005,0.0030221939086914,0.0030217468738555
1650480867,0.0,0.000914414,0.0,0.0030221939086914,0.0030217468738555
1650480868,0.0,0.000914414,0.0,0.0030221939086914,0.0030217468738555
1650480869,0.0,0.000727416,0.0,0.0030221939086914,0.0030217468738555
1650480870,0.0,0.000727416,0.0,0.0030221939086914,0.0030217468738555
1650480871,0.0,0.000918347,0.0,0.0030221939086914,0.0030217468738555
1650480872,0.0,0.000918347,0.0,0.0030221939086914,0.0030217468738555
1650480873,0.0,0.0006243025,0.0,0.0030221939086914,0.0030217468738555
1650480874,0.0,0.001629979,0.0,0.0030221939086914,0.0030217468738555
1650480875,0.0,0.001629979,0.0,0.0030221939086914,0.0030217468738555
1650480876,0.0,0.000568228,0.0,0.0030221939086914,0.0030217468738555
1650480877,0.0,0.001549096,0.0,0.0030221939086914,0.0030217468738555
1650480878,0.0,0.001549096,0.0,0.0030221939086914,0.0030217468738555
1650480879,0.0,0.000812648,0.0,0.0030221939086914,0.0030217468738555
1650480880,0.0,0.000812648,0.0,0.0030221939086914,0.0030217468738555
1650480881,0.0,0.001036189,0.005,0.0030221939086914,0.0030217468738555
1650480882,0.0,0.0010114,0.0,0.0030221939086914,0.0030217468738555
1650480883,0.0,0.0010114,0.0,0.0030221939086914,0.0030217468738555
1650480884,0.0,0.0005382905,0.0,0.0030221939086914,0.0030217468738555
1650480885,0.0,0.00121753,0.0,0.0030221939086914,0.0030217468738555
1650480886,0.0,0.00121753,0.0,0.0030221939086914,0.0030217468738555
1650480887,0.0,0.000908672,0.0,0.0030221939086914,0.0030217468738555
1650480888,0.0,0.000908672,0.0,0.0030221939086914,0.0030217468738555
1650480889,0.0,0.0006338745,0.0,0.0030221939086914,0.0030217468738555
1650480890,0.01,0.001254323,0.0,0.0030221939086914,0.0030217468738555
1650480891,0.01,0.001254323,0.0,0.0030221939086914,0.0030217468738555
1650480892,0.0,0.000950419,0.0,0.0030221939086914,0.0030217468738555
1650480893,0.0,0.001087724,0.0,0.0030221939086914,0.0030217468738555
1650480894,0.0,0.001087724,0.0,0.0030221939086914,0.0030217468738555
1650480895,0.0,0.0003878705,0.0,0.0030221939086914,0.0030217468738555
1650480896,0.0,0.001651712,0.0,0.0030221939086914,0.0030217468738555
1650480897,0.0,0.000736984,0.0,0.0030221939086914,0.0030217468738555
1650480898,0.0,0.000984685,0.0,0.0030221939086914,0.0030217468738555
1650480899,0.0,0.000984685,0.0,0.0030221939086914,0.0030217468738555
1650480900,0.005,0.0006055155,0.0,0.0030221939086914,0.0030217468738555
1650480901,0.0,0.001789489,0.0,0.0030221939086914,0.0030217468738555
1650480902,0.0,0.001789489,0.0,0.0030221939086914,0.0030217468738555
1650480903,0.0,0.000781693,0.0,0.0030221939086914,0.0030217468738555
1650480904,0.0,0.000840308,0.0,0.0030221939086914,0.0030217468738555
1650480905,0.0,0.000840308,0.0,0.0030221939086914,0.0030217468738555
1650480906,0.0,0.0008523675,0.0,0.0030221939086914,0.0030217468738555
1650480907,0.0,0.0008523675,0.0,0.0030221939086914,0.0030217468738555
1650480908,0.0,0.0007143465,0.0,0.0030221939086914,0.0030217468738555
1650480909,0.0,0.000807896,0.0,0.0030221939086914,0.0030217468738555
1650480910,0.0,0.001203434,0.0,0.0030221939086914,0.0030217468738555
1650480911,0.0,0.001203434,0.0,0.0030221939086914,0.0030217468738555
1650480912,0.0,0.000848016,0.0,0.0030221939086914,0.0030217468738555
1650480913,0.0,0.001225418,0.0,0.0030221939086914,0.0030217468738555
1650480914,0.0,0.001225418,0.0,0.0030221939086914,0.0030217468738555
1650480915,0.0,0.0006509415,0.0,0.0030221939086914,0.0030217468738555
1650480916,0.0,0.0006509415,0.0,0.0030221939086914,0.0030217468738555
1650480917,0.0,0.001332579,0.0,0.0030221939086914,0.0030217468738555
1650480918,0.0,0.001322613,0.0,0.0030221939086914,0.0030217468738555
1650480919,0.0,0.001322613,0.0,0.0030221939086914,0.0030217468738555
1650480920,0.0,0.0007185595,0.0,0.0030221939086914,0.0030217468738555
1650480921,0.0,0.0007185595,0.0,0.0030221939086914,0.0030217468738555
1650480922,0.0,0.0009543085,0.0,0.0030221939086914,0.0030217468738555
1650480923,0.0,0.0009543085,0.0,0.0030221939086914,0.0030217468738555
1650480924,0.005,0.0007211855,0.0,0.0030221939086914,0.0030217468738555
1650480925,0.0,0.00165749,0.0,0.0030221939086914,0.0030217468738555
1650480926,0.0,0.00165749,0.0,0.0030221939086914,0.0030217468738555
1650480927,0.0,0.0009361045,0.0,0.0030221939086914,0.0030217468738555
1650480928,0.0,0.0009361045,0.0,0.0030221939086914,0.0030217468738555
1650480929,0.0,0.000768496,0.0,0.0030221939086914,0.0030217468738555
1650480930,0.0,0.001411551,0.0,0.0030221939086914,0.0030217468738555
1650480931,0.0,0.001411551,0.0,0.0030221939086914,0.0030217468738555
1650480932,0.0,0.00064153,0.0,0.0030221939086914,0.0030217468738555
1650480933,0.0,0.00064153,0.0,0.0030221939086914,0.0030217468738555
1650480934,0.005,0.0008089005,0.0,0.0030221939086914,0.0030217468738555
1650480935,0.0,0.001051662,0.0,0.0030221939086914,0.0030217468738555
1650480936,0.0,0.001051662,0.0,0.0030221939086914,0.0030217468738555
1650480937,0.0,0.0010908665,0.0,0.0030221939086914,0.0030217468738555
1650480938,0.0,0.00092881,0.0,0.0030221939086914,0.0030217468738555
1650480939,0.0,0.00092881,0.0,0.0030221939086914,0.0030217468738555
1650480940,0.0,0.0006736105,0.0,0.0030221939086914,0.0030217468738555
1650480941,0.0,0.0006736105,0.0,0.0030221939086914,0.0030217468738555
1650480942,0.0,0.000923244,0.0,0.0030221939086914,0.0030217468738555
1650480943,0.0,0.000839599,0.0,0.0030221939086914,0.0030217468738555
1650480944,0.0,0.000936791,0.0,0.0030221939086914,0.0030217468738555
1650480945,0.0,0.000936791,0.0,0.0030221939086914,0.0030217468738555
1650480946,0.005,0.0010271635,0.0,0.0030221939086914,0.0030217468738555
