<:GIN:>,Response=<:MAP:>,infra.grpc.handler,GetLatestMailChannelOrderByHashCode: get empty mail channel order,RecordThirdPartyCost,deal<:SmsCallback:>,dealSmsCallback complete <:callback:>,receive <:*:>,send by <:*:> OrderID=<:SEQ:> <:traceID:> <:transactionID:> <:spanID:>,begin Consume call,no need process continue:<:SEQ:> I STATUS c:true in:<:NUM:> target:<:NUM:> type:int64 CH VERSION <:*:> <:*:> <:*:> type:string,PushSmsOrderResult: <:result:>,getAppSmsLimit <:*:> not exist,scCallBack receive <:request:>,not find dictionary type=<:NUM:>,UpdateWeChatLog UpdateWeChatStatus msgID=<:NUM:> code=<:NUM:> <:detail:>,WeChatMsg Send WechatMsg <:*:> <:*:> <:overLimit:>,sanZi callback return <:*:> <:traceID:> <:transactionID:> <:spanID:>,send by <:*:> OrderID=<:SEQ:>,<:dealMailCallback:>,dealMailCallback complete <:callback:>,PushMailSendResult: <:result:>,begin <:*:>,use preferred orderID=<:SEQ:> <:channel:>,scCallBack DealCallBack <:event:>,SendMailTask success,SendMail cast=<:NUM:> Ms,saveChannelOrder orderID=<:SEQ:>,uCloud <:*:> callback return <:*:> <:traceID:> <:transactionID:> <:spanID:>,SendWeChatMsg <:*:>,syncSmsChannel: m.doSyncSmsChannel: sms <:channel:>,dealSmsCallback dealSmsCallbackRetry <:order:>,<:NUM:> <:*:>,load <:*:> config ok,juhe sendSms <:rs:>,ykmsymsg <:*:> start kms,syncSmsStatusCode: m.doSyncSmsStatusCode: sms <:status:>,version,ykms addr: ykms://ymsg@<:IP:>:<:NUM:>,waiting task controller finished,task controller finished,dao close finished,msg,timestamp,unknown,timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj1-rd-yos-prod-01"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj1-rd-yos-prod-01""}","node_load5{hostname=~""bj1-rd-yos-prod-01""}","node_load15{hostname=~""bj1-rd-yos-prod-01""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj1-rd-yos-prod-01""}/node_memory_MemTotal_bytes{hostname=~""bj1-rd-yos-prod-01""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj1-rd-yos-prod-01""}","node_sockstat_TCP_tw{hostname=~""bj1-rd-yos-prod-01""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj1-rd-yos-prod-01""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj1-rd-yos-prod-01""}","node_sockstat_TCP_inuse{hostname=~""bj1-rd-yos-prod-01""}","probe_duration_seconds{hostname=~""bj1-rd-yos-prod-01""}","irate(node_network_receive_bytes_total{hostname=~""bj1-rd-yos-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj1-rd-yos-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-yos-prod-03"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-yos-prod-03""}","node_load5{hostname=~""bj3-rd-yos-prod-03""}","node_load15{hostname=~""bj3-rd-yos-prod-03""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-yos-prod-03""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-yos-prod-03""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-yos-prod-03""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-yos-prod-03""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-yos-prod-03""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-yos-prod-03""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-yos-prod-03""}","probe_duration_seconds{hostname=~""bj3-rd-yos-prod-03""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-yos-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-yos-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-yos-prod-02"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-yos-prod-02""}","node_load5{hostname=~""bj3-rd-yos-prod-02""}","node_load15{hostname=~""bj3-rd-yos-prod-02""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-yos-prod-02""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-yos-prod-02""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-yos-prod-02""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-yos-prod-02""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-yos-prod-02""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-yos-prod-02""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-yos-prod-02""}","probe_duration_seconds{hostname=~""bj3-rd-yos-prod-02""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-yos-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-yos-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","probe_success{env=""prod"", instance=""172.16.23.125:6741"", job=""port_probe""}","(1-sum(increase(ymsg_service_sms_order_result{status=""5"",environment=""prod"",job=""be/ymsg"",failed_type=~""systemErr|unknown""}[2m]) or vector(0))/sum(increase(ymsg_service_sms_order_result{status=~""3|4|5"",job=""be/ymsg"",environment=""prod""}[2m])))*100","(1 - sum(increase(ymsg_service_mail_send_result{status=""3"",channel_type=~""AliSMTP|SendCloud"",environment=""prod"",sub_status=~""SmtpMfFreq|SmtpContSpam|SmtpTempErr|SmtpMfLimit|SmtpMfBad|SmtpSpfFail|SmtpDmaFail|UnkSmtpError|409|507|509""}[2m]) or vector(0)) / sum(increase(ymsg_service_mail_send_result{status=~""2|3"",channel_type=~""AliSMTP|SendCloud"",environment=""prod""}[2m])))*100","1- ((sum(increase(std_requests_total{job=""be/ymsg"",code=""200"",environment=""prod"", bizcode=""6000""}[2m]) or increase(std_requests_total{job=""be/ymsg"",environment=""prod"", code=~""5..""}[2m]))  or  vector(0)) / sum(increase(std_requests_total{job=""be/ymsg"",environment=""prod""}[2m])))","1-sum(increase(std_grpc_server_handled_total{job=""be/ymsg"",biz_code=""6000"",environment=""prod"",grpc_code=~""Unknown|OK""}[2m]) or increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"",grpc_code!~""Unknown|OK""}[2m]))/sum(increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod""}[2m])) or vector(1)","(sum(increase(std_grpc_server_handling_seconds_bucket{le='5',job=""be/ymsg"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m]))  by(job) / sum(increase(std_grpc_server_handling_seconds_bucket{le='+Inf',job=""be/ymsg"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m]))  by(job) or vector(1)) *100","sum( increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"", grpc_code=""OK""}[2m]))","sum( increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"", grpc_code=""Unknown""}[2m]))","1-((sum(increase(std_requests_total{job=""be/ymsg"",code=""200"",bizcode=""6000""}[2m]) or increase(std_requests_total{job=""be/ymsg"",code=~""5..""}[2m]))  or  vector(0)) / (((100-99.99)/100)* sum(increase(std_requests_total{job=""be/ymsg""}[2m]))))","increase(http_service_level_sli_result_count_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_error_ratio_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_duration_le5_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_duration_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_count_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_error_ratio_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_duration_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_duration_le5_total{job=""be/ymsg""}[2m])",target_metric
992,957,955,844,118,56,56,57,57,114,95,55,27,48,15,41,40,2,77,29,29,29,19,19,29,19,19,19,13,8,5,1,0,0,2,0,1,0,0,0,0,0,41,2023-08-18 15:14:02,4,1692256442,0.05133333355188363,0.7,0.83,0.5,29.31318405512549,0.4865920943871144,0.14343171547551414,0.0,1.6,0.0,0.0004666666655490796,0.0,16930.133333333335,1461,1288,12.2,23.266666666666666,1522,227,0.000455801,4595354.666666667,2970643.2,0.1216666666169961,0.92,0.82,0.65,43.81303627503033,0.1869610807893793,0.3828502300474609,3.8,2.8666666666666667,0.0024666666654714693,0.0042666666675359,39321.6,36317.86666666667,1619,1248,16.4,24.0,1690,362,0.0011237810000000001,20005979.733333334,11643234.133333333,0.04083333363135655,0.27,0.27,0.25,27.98709170215816,0.12322456519051372,0.09495078696203384,0.0,0.5333333333333333,0.0,0.0004666666655490796,0.0,10376.533333333333,1427,1180,14.8,25.8,1487,237,0.00105654,15949338.666666664,13173206.933333335,1,100.0,100.0,1,1,100,932.9209646371972,0.0,1,594.0,0,779.7543,779.7543,428.0,0,914.0,914.0,0.4680702247331466
1081,1060,1216,854,93,34,34,34,38,112,93,34,21,49,30,36,36,1,57,31,31,31,19,19,30,19,19,19,10,10,5,0,9,6,0,2,1,1,1,1,2,1,39,2023-08-18 15:16:02,12,1692256562,0.0609999999403954,0.16,0.58,0.45,30.143153043044812,0.486593163574835,0.14345677321996975,0.0,0.4,0.0,0.0003333333336437742,0.0,11468.8,1435,1272,14.066666666666665,25.266666666666666,1495,202,0.000455801,7895869.333333332,4384373.866666666,0.06949999953309692,1.21,0.93,0.71,44.01117614769537,0.1869643855514248,0.3828818080775251,7.7333333333333325,0.7333333333333333,0.0052000000005743155,0.0004666666655490796,51336.53333333333,15291.733333333335,1589,1557,14.2,25.53333333333333,1659,333,0.0011237810000000001,12276246.933333335,3953558.4,0.05250000009934108,0.3,0.3,0.26,28.50788887595817,0.12322650916818755,0.09497400724193628,0.0,0.4666666666666667,0.0,0.0004666666655490796,0.0,9284.266666666666,1418,1369,13.933333333333335,27.0,1477,226,0.00105654,27292482.13333333,23291613.86666667,1,100.0,100.0,1,1,100,1170.8328081795646,0.0,1,1222.0,0,1186.0,1186.0,882.0,0,1182.0,1182.0,0.4065041217968265
984,949,925,844,93,46,46,48,38,88,73,45,8,34,71,38,38,3,55,21,21,21,15,15,19,15,15,15,15,13,5,2,4,6,2,2,1,1,1,1,2,1,41,2023-08-18 15:18:02,9,1692256682,0.04483333329359696,0.22,0.45,0.42,29.65182458819963,0.4865942327625555,0.14347129461705066,0.0,2.2666666666666666,0.0,0.0017333333380520346,0.0,27033.6,1439,1102,13.8,24.73333333333333,1499,202,0.000455801,5660004.8,5398538.666666667,0.06933333352208138,1.12,1.02,0.77,44.895887910870535,0.1869673015179355,0.3829057106227469,9.066666666666666,2.4,0.0066000000011020655,0.002333333327745398,93115.73333333334,25122.13333333333,1591,1187,13.6,24.0,1661,331,0.0011237810000000001,10075804.8,3404823.466666667,0.0455000000695388,0.15,0.23,0.24,28.859615518127512,0.12322835594697767,0.09499137399551938,0.0,0.8,0.0,0.00040000000347693767,0.0,10649.6,1401,1151,13.466666666666667,24.33333333333333,1460,202,0.00105654,4475916.266666667,3538634.666666666,1,100.0,100.0,1,1,100,882.7911922190045,1.0434147486674723,1,808.4562,0,1126.6666666666665,1126.6666666666665,884.0,0,890.6666666666665,890.6666666666665,0.4576483400829185
959,932,947,877,74,39,39,38,37,94,79,38,10,36,30,21,21,3,53,24,24,24,15,15,21,15,15,15,11,5,5,1,9,6,2,2,0,1,1,1,2,1,24,2023-08-18 15:20:02,18,1692256802,0.048000000168879835,0.18,0.39,0.4,29.26688320347951,0.4865955935469273,0.14349036703393214,0.0,0.3333333333333333,0.0,0.0003333333336437742,0.0,18841.6,1459,968,13.333333333333336,25.266666666666666,1519,226,0.000455801,8137369.6,5599987.2,0.061500000456969024,0.78,1.0,0.8,43.820428435644,0.1870999779941728,0.3829321018857813,2.7333333333333334,0.6,0.0017333333322312682,0.0006666666672875484,13926.4,16384.0,1607,1224,12.4,23.86666666666667,1677,350,0.0011237810000000001,9945413.866666667,4269080.0,0.037333333243926285,0.18,0.25,0.24,27.824414384131245,0.12323049432241885,0.09501144655133488,0.0,1.6,0.0,0.0015999999983857074,0.0,18841.6,1425,1403,12.8,23.8,1484,234,0.00105654,7821238.933333334,6677979.733333332,1,100.0,100.0,1,1,100,938.0585570358555,0.0,1,1157.3333333333333,0,1140.0,1140.0,448.0,0,917.3333333333333,917.3333333333333,0.47190734479152
1101,1066,1228,844,114,51,51,53,51,156,130,49,25,59,71,35,34,2,79,35,35,35,26,26,33,26,26,26,8,6,5,2,0,0,2,0,1,0,0,0,0,0,35,2023-08-18 15:22:02,13,1692256922,0.08499999990065897,0.12,0.29,0.36,29.706017062887746,0.4865974403257174,0.14351061015607747,8.066666666666666,0.9333333333333332,0.006733333334947625,0.00039999999571591614,110318.93333333332,18568.533333333333,1456,1424,13.733333333333333,23.66666666666667,1516,218,0.000455801,27196315.2,6908676.266666668,0.2008333335320156,0.82,1.04,0.84,43.919373504398585,0.18710454634170612,0.3829624859515368,8.4,3.466666666666667,0.00799999999968956,0.003866666664058964,104584.53333333334,34133.333333333336,1624,1363,16.933333333333334,24.466666666666665,1693,361,0.0011237810000000001,38356485.86666667,8611279.466666667,0.12200000012914335,0.17,0.22,0.23,27.798891476697484,0.1232319523056742,0.0950336744453183,0.0,0.6,0.0,0.00039999999571591614,0.0,10922.666666666666,1436,1326,14.066666666666665,24.066666666666666,1494,236,0.00105654,54420476.8,11696598.4,1,100.0,100.0,1,1,100,986.092582298165,0.0,1,1188.0,0,1213.3333333333333,1213.3333333333333,1016.0,0,420.0,420.0,0.452750387828886
1021,986,953,848,123,62,62,64,58,174,145,59,15,69,30,33,33,1,90,41,41,41,29,29,40,29,29,29,13,16,5,3,4,6,6,2,1,1,1,1,2,1,36,2023-08-18 15:24:02,11,1692257042,0.06450000007947287,0.11,0.22,0.33,29.96354369836418,0.4865986067123216,0.1435291166028645,0.0,1.1333333333333333,0.0,0.00020000000173846883,0.0,10649.6,1443,1096,13.0,25.8,1503,213,0.000455801,18147464.53333333,6206558.933333334,0.09983333374063176,0.97,1.08,0.89,44.8131756272473,0.18710736510933326,0.3829827910978021,19.8,0.5333333333333333,0.0664000000009158,0.0004666666655490796,694954.6666666665,16930.133333333335,1606,1614,13.733333333333333,25.53333333333333,1675,352,0.0011237810000000001,11932205.333333336,4046005.333333334,0.05849999959270157,0.47,0.3,0.26,28.035640167961702,0.12323331309004583,0.09505466185690292,0.0,0.6,0.0,0.00020000000173846883,0.0,11468.8,1414,1255,14.6,26.466666666666665,1472,223,0.00105654,5482213.333333333,3681862.4,1,93.33325088297569,100.0,1,1,100,923.5014269464714,1.0434873346724751,1,1188.0,0,1213.3333333333333,1213.3333333333333,1016.0,0,904.0,904.0,0.4446240934388449
1081,1043,1242,874,98,59,59,62,56,96,80,58,29,34,30,25,24,2,73,20,20,20,16,16,18,16,16,16,11,8,5,1,7,6,2,2,1,1,1,1,2,1,28,2023-08-18 15:26:02,8,1692257162,0.0450000002980232,0.05,0.17,0.3,30.12362377336457,0.4865998702978096,0.1435438705903952,0.0,0.5333333333333333,0.0,0.0002666666638106108,0.0,8738.133333333333,1494,1399,14.866666666666667,25.33333333333333,1554,254,0.000455801,6640637.866666666,4450178.666666667,0.07466666673620538,1.07,1.07,0.91,44.42214032019044,0.18711037827472754,0.3830061354259444,14.266666666666667,0.6666666666666666,0.06566666666573534,0.00040000000347693767,955187.2,17476.266666666666,1653,1401,16.266666666666666,25.6,1722,386,0.0011237810000000001,12202963.2,5142201.6,0.04616666684548065,0.38,0.34,0.28,28.224789386066693,0.12323457667553385,0.0950717495019463,0.0,0.5333333333333333,0.0,0.00020000000173846883,0.0,10103.466666666667,1470,1301,16.4,25.2,1529,270,0.00105654,6442707.733333332,5713225.6,1,97.1428819876764,100.0,1,1,100,1198.970123446861,1.0434782608695652,1,1188.0,0,1213.3333333333333,1213.3333333333333,1016.0,0,1518.0,1518.0,0.4041655804191728
976,942,929,853,85,45,45,48,46,72,60,44,14,32,71,26,25,0,59,24,24,24,12,12,20,12,12,12,10,9,5,1,6,6,3,2,1,1,1,1,2,1,29,2023-08-18 15:28:02,17,1692257282,0.034833333392937926,0.36,0.24,0.31,29.40064121934567,0.4866010366844139,0.14355593428172353,0.7333333333333333,1.2666666666666666,0.0013333333345750967,0.0002666666638106108,3003.733333333333,12014.933333333332,1457,1072,14.466666666666667,23.66666666666667,1517,222,0.000455801,8124000.533333332,8257138.666666668,0.06216666648785274,0.51,0.86,0.85,43.870375466817435,0.1871135858378894,0.3830229827275231,19.2,3.066666666666667,0.014000000001396984,0.003133333334699273,145544.53333333333,31402.66666666667,1608,940,13.866666666666667,22.73333333333333,1677,344,0.0011237810000000001,13664147.733333332,5300843.2,0.03766666625936832,0.07,0.24,0.25,27.48951987465305,0.12323632625544025,0.09508532503119817,0.0,2.1333333333333333,0.0,0.00213333333376795,0.0,17203.2,1409,1170,13.733333333333333,23.0,1468,212,0.00105654,8326019.733333332,8463570.666666666,1,97.50009892829979,100.0,1,1,100,923.5421406732643,0.0,1,1330.6666666666665,0,813.7661999999998,813.7661999999998,486.0,0,952.0,952.0,0.455749248269349
937,909,1064,982,86,57,57,56,54,54,45,54,23,19,30,20,19,3,66,15,15,15,9,9,10,9,9,9,9,2,5,3,8,6,0,2,0,1,1,1,2,1,23,2023-08-18 15:30:02,8,1692257402,0.08549999992052726,0.27,0.24,0.3,30.23385676104815,0.4866030778609714,0.14357764272370244,0.0,0.8,0.0,0.0011333333328366279,0.0,15291.733333333335,1448,1375,13.266666666666667,25.86666666666667,1508,213,0.000455801,23563498.66666667,6352509.333333332,0.16849999999006593,0.53,0.72,0.79,45.263548007338215,0.18724645671189397,0.3830454509649712,15.933333333333335,0.4,0.022800000000279395,0.000533333335382243,279074.13333333336,8738.133333333333,1603,1383,14.466666666666667,24.6,1672,344,0.0011237810000000001,14043862.933333335,5819273.066666666,0.03950000007947285,0.18,0.23,0.24,28.569473503875628,0.1232384646308814,0.0951064675030826,0.0,1.5333333333333334,0.0,0.0013333333345750967,0.0,17749.333333333332,1409,1247,11.533333333333333,23.8,1468,214,0.00105654,12089228.266666668,10978770.666666666,1,98.30514369765116,100.0,1,1,100,1049.6923868929914,0.0,1,1330.6666666666665,0,553.0616,553.0616,1108.0,0,952.0,952.0,0.49985110462096294
1076,1045,1370,983,114,55,55,55,53,102,85,54,24,37,71,43,40,4,71,23,23,23,17,17,20,17,17,17,10,7,5,1,0,0,2,0,1,0,0,0,0,0,43,2023-08-18 15:32:02,11,1692257522,0.03600000018874805,0.13,0.19,0.28,30.002102767911865,0.4866043414464594,0.1436035067817173,0.0,0.8666666666666667,0.0,0.00020000000173846883,0.0,9830.4,1482,1063,14.533333333333333,25.33333333333333,1542,241,0.000455801,7043355.733333332,7508502.933333334,0.061500000208616235,0.82,0.89,0.85,44.71872579129833,0.1872511222583111,0.3830804945927372,13.866666666666667,2.7333333333333334,0.01619999999917733,0.0042666666675359,141175.46666666667,27306.66666666667,1651,1750,14.866666666666667,25.73333333333333,1721,383,0.0011237810000000001,9973709.333333334,3593358.4,0.040666666626930185,0.09,0.17,0.22,28.106514934397143,0.12324040860855524,0.09513713067737783,0.0,0.8,0.0,0.000599999997454385,0.0,10649.6,1448,1039,14.133333333333333,25.86666666666667,1508,246,0.00105654,3866684.266666666,3952489.6,1,98.039347741018,100.0,1,1,100,1351.3191165869318,0.0,1,1330.6666666666665,0,811.2467999999999,811.2467999999999,1108.0,0,952.0,952.0,0.4352486170102509
