<:GIN:>,Response=<:MAP:>,infra.grpc.handler,GetLatestMailChannelOrderByHashCode: get empty mail channel order,RecordThirdPartyCost,send by <:*:> OrderID=<:SEQ:> <:traceID:> <:transactionID:> <:spanID:>,begin Consume call,deal<:SmsCallback:>,receive <:*:>,dealSmsCallback complete <:callback:>,no need process continue:<:SEQ:> I STATUS c:true in:<:NUM:> target:<:NUM:> type:int64 CH VERSION <:*:> <:*:> <:*:> type:string,PushSmsOrderResult: <:result:>,getAppSmsLimit <:*:> not exist,not find dictionary type=<:NUM:>,scCallBack receive <:request:>,UpdateWeChatLog UpdateWeChatStatus msgID=<:NUM:> code=<:NUM:> <:detail:>,WeChatMsg Send WechatMsg <:*:> <:*:> <:overLimit:>,send by <:*:> OrderID=<:SEQ:>,<:dealMailCallback:>,dealMailCallback complete <:callback:>,sanZi <:*:> return <:*:> <:traceID:> <:transactionID:> <:spanID:>,PushMailSendResult: <:result:>,scCallBack DealCallBack <:event:>,begin <:*:>,use preferred orderID=<:SEQ:> <:channel:>,SendMailTask success,SendMail cast=<:NUM:> Ms,saveChannelOrder orderID=<:SEQ:>,SendWeChatMsg <:*:>,uCloud <:*:> callback return <:*:> <:traceID:> <:transactionID:> <:spanID:>,syncSmsChannel: m.doSyncSmsChannel: sms <:channel:>,<:NUM:> <:*:>,load <:*:> config ok,dealSmsCallback dealSmsCallbackRetry <:order:>,juhe sendSms <:rs:>,resetApproveCallbackTask taskID=<:SEQ:>,ykmsymsg <:*:> start kms,syncSmsStatusCode: m.doSyncSmsStatusCode: sms <:status:>,version,ykms addr: ykms://ymsg@<:IP:>:<:NUM:>,waiting task controller finished,task controller finished,dao close finished,<:ChineseInfo:>,msg,timestamp,unknown,timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj1-rd-yos-prod-01"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj1-rd-yos-prod-01""}","node_load5{hostname=~""bj1-rd-yos-prod-01""}","node_load15{hostname=~""bj1-rd-yos-prod-01""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj1-rd-yos-prod-01""}/node_memory_MemTotal_bytes{hostname=~""bj1-rd-yos-prod-01""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj1-rd-yos-prod-01""}","node_sockstat_TCP_tw{hostname=~""bj1-rd-yos-prod-01""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj1-rd-yos-prod-01""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj1-rd-yos-prod-01""}","node_sockstat_TCP_inuse{hostname=~""bj1-rd-yos-prod-01""}","probe_duration_seconds{hostname=~""bj1-rd-yos-prod-01""}","irate(node_network_receive_bytes_total{hostname=~""bj1-rd-yos-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj1-rd-yos-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-yos-prod-03"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-yos-prod-03""}","node_load5{hostname=~""bj3-rd-yos-prod-03""}","node_load15{hostname=~""bj3-rd-yos-prod-03""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-yos-prod-03""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-yos-prod-03""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-yos-prod-03""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-yos-prod-03""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-yos-prod-03""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-yos-prod-03""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-yos-prod-03""}","probe_duration_seconds{hostname=~""bj3-rd-yos-prod-03""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-yos-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-yos-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-yos-prod-02"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-yos-prod-02""}","node_load5{hostname=~""bj3-rd-yos-prod-02""}","node_load15{hostname=~""bj3-rd-yos-prod-02""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-yos-prod-02""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-yos-prod-02""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-yos-prod-02""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-yos-prod-02""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-yos-prod-02""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-yos-prod-02""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-yos-prod-02""}","probe_duration_seconds{hostname=~""bj3-rd-yos-prod-02""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-yos-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-yos-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","probe_success{env=""prod"", instance=""172.16.23.125:6741"", job=""port_probe""}","(1-sum(increase(ymsg_service_sms_order_result{status=""5"",environment=""prod"",job=""be/ymsg"",failed_type=~""systemErr|unknown""}[2m]) or vector(0))/sum(increase(ymsg_service_sms_order_result{status=~""3|4|5"",job=""be/ymsg"",environment=""prod""}[2m])))*100","(1 - sum(increase(ymsg_service_mail_send_result{status=""3"",channel_type=~""AliSMTP|SendCloud"",environment=""prod"",sub_status=~""SmtpMfFreq|SmtpContSpam|SmtpTempErr|SmtpMfLimit|SmtpMfBad|SmtpSpfFail|SmtpDmaFail|UnkSmtpError|409|507|509""}[2m]) or vector(0)) / sum(increase(ymsg_service_mail_send_result{status=~""2|3"",channel_type=~""AliSMTP|SendCloud"",environment=""prod""}[2m])))*100","1- ((sum(increase(std_requests_total{job=""be/ymsg"",code=""200"",environment=""prod"", bizcode=""6000""}[2m]) or increase(std_requests_total{job=""be/ymsg"",environment=""prod"", code=~""5..""}[2m]))  or  vector(0)) / sum(increase(std_requests_total{job=""be/ymsg"",environment=""prod""}[2m])))","1-sum(increase(std_grpc_server_handled_total{job=""be/ymsg"",biz_code=""6000"",environment=""prod"",grpc_code=~""Unknown|OK""}[2m]) or increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"",grpc_code!~""Unknown|OK""}[2m]))/sum(increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod""}[2m])) or vector(1)","(sum(increase(std_grpc_server_handling_seconds_bucket{le='5',job=""be/ymsg"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m]))  by(job) / sum(increase(std_grpc_server_handling_seconds_bucket{le='+Inf',job=""be/ymsg"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m]))  by(job) or vector(1)) *100","sum( increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"", grpc_code=""OK""}[2m]))","sum( increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"", grpc_code=""Unknown""}[2m]))","1-((sum(increase(std_requests_total{job=""be/ymsg"",code=""200"",bizcode=""6000""}[2m]) or increase(std_requests_total{job=""be/ymsg"",code=~""5..""}[2m]))  or  vector(0)) / (((100-99.99)/100)* sum(increase(std_requests_total{job=""be/ymsg""}[2m]))))","increase(http_service_level_sli_result_count_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_error_ratio_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_duration_le5_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_duration_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_count_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_error_ratio_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_duration_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_duration_le5_total{job=""be/ymsg""}[2m])",target_metric
942,929,49,0,57,18,36,22,22,22,30,22,7,71,12,32,28,25,6,6,1,6,6,6,6,6,6,6,16,5,5,3,6,0,0,2,2,1,1,1,1,2,1,0,35,2023-09-06 19:02:46,6,1694070252,0.05783333306511251,0.25,0.39,0.31,31.130255234069036,0.5006220728556177,0.14292679262111452,0.06666666666666668,2.0,6.66666659526527e-05,0.0010666666630034646,273.06666666666666,24029.866666666665,1404,1042,19.0,27.8,1460,255,0.000701435,6936854.4,5909298.666666668,0.09616666659712793,0.36,0.39,0.46,43.15028911838995,0.18820094974973234,0.41014685140757534,0.0,1.9333333333333331,0.0,0.00639999999354283,0.0,342152.53333333327,1474,1139,18.8,28.0,1546,369,0.00036500300000000003,23966818.13333333,10119066.666666666,0.05766666655739161,0.25,0.22,0.23,28.443457270107785,0.12502789607961906,0.09078225440309227,0.0,0.8666666666666667,0.0,0.000599999997454385,0.0,11195.733333333335,1376,1281,17.933333333333334,27.466666666666665,1437,247,0.000351685,8026213.333333332,7080529.066666666,1,100.0,100.0,1,1,100,98.08697469175306,0.0,1,1152.0,0,915.9941666666666,915.9941666666666,52.0,0,66.0,66.0,0.4952999827828889
926,914,47,4,47,20,24,21,21,21,20,21,5,30,8,23,22,24,4,4,2,4,4,4,4,4,4,4,6,6,5,0,0,0,0,1,0,1,0,0,0,0,0,1,23,2023-09-06 19:04:46,10,1694070372,0.06199999973177905,0.17,0.33,0.3,31.541918253773613,0.500623530838873,0.1429382980953633,0.0,1.2666666666666666,0.0,0.001066666670764486,0.0,17749.333333333332,1369,1132,12.933333333333335,23.6,1425,213,0.0007378689999999999,6530957.866666666,5364128.0,0.18333333333333332,0.64,0.52,0.5,43.80804157191297,0.18820415731289408,0.4101655671857672,0.0,3.933333333333333,0.0,0.004866666672751307,0.0,36864.0,1454,1614,18.2,24.266666666666666,1525,346,0.000477624,9755768.0,3417845.8666666667,0.06616666664679849,0.44,0.34,0.27,28.922448820576964,0.12502954846064185,0.0907950623838598,0.0,0.9333333333333332,0.0,0.0009333333388591807,0.0,13926.4,1367,1255,12.466666666666667,25.2,1427,228,0.002368333,6574938.133333334,5761242.133333334,1,100.0,100.0,1,1,100,1150.8884250253454,0.0,1,1194.0,0,1202.6666666666665,1202.6666666666665,1398.6666666666665,0,1140.0,1140.0,0.4310638816312915
1020,1002,1247,933,41,21,24,20,20,20,20,20,11,45,8,16,16,25,8,8,2,8,4,4,4,4,4,4,9,8,5,6,6,0,0,2,2,1,1,1,1,2,1,0,19,2023-09-06 19:06:46,5,1694070492,0.05500000019868212,0.31,0.33,0.31,31.252325656315808,0.5006246000265936,0.1429555252946766,0.0,0.8666666666666667,0.0,0.00040000000347693767,0.0,9830.4,1359,926,15.4,35.266666666666666,1414,212,0.000700027,5164211.733333333,4521102.933333334,0.08049999997019774,0.33,0.45,0.48,42.56066441538749,0.18820687888163745,0.4101836627227596,0.0,1.6,0.0,0.0018000000001241767,0.0,22937.6,1449,1187,14.266666666666667,34.2,1520,350,0.000347081,13263794.666666664,3894782.933333333,0.051166666547457385,0.16,0.27,0.25,28.720912751114692,0.12503139523943196,0.09081282454120754,0.0,3.333333333333333,0.0,0.0041999999977027375,0.0,28125.866666666665,1333,1123,13.6,35.46666666666667,1393,203,0.000899023,4879006.933333334,3786056.0,1,100.0,100.0,1,1,100,952.7042905176056,0.0,1,1134.6666666666665,0,1162.6666666666665,1162.6666666666665,973.3333333333333,0,878.6666666666665,878.6666666666665,0.4239159768104502
1292,1275,1162,943,233,26,1050,29,28,29,874,26,13,56,363,28,27,205,187,187,2,187,187,176,176,176,176,176,11,8,5,7,6,3,1,2,2,0,1,1,1,2,1,0,31,2023-09-06 19:08:46,4,1694070612,0.08883333305517828,0.28,0.31,0.31,32.13094300400125,0.5006260580098489,0.14297073671009186,0.0,1.8666666666666667,0.0,0.001066666670764486,0.0,17203.2,1383,1028,14.4,28.33333333333333,1438,235,0.0007165919999999999,19216813.866666667,6561662.4,0.14966666648785276,0.53,0.46,0.48,43.474145668518545,0.18786211444118808,0.41019918425877455,0.0,1.8666666666666667,0.0,0.003399999998509884,0.0,170393.6,1474,1431,19.133333333333333,30.33333333333333,1545,373,0.00036292199999999995,23749822.4,7215224.533333332,0.06649999991059308,0.22,0.23,0.24,28.48006840738557,0.1250334364159894,0.09082966408977122,0.0,0.9333333333333332,0.0,0.0012666666647419336,0.0,19387.733333333334,1365,1259,14.133333333333333,31.2,1425,239,0.000400798,9245058.666666666,5042120.533333333,1,100.0,100.0,1,1,100,1043.479336091825,1.0435508557117017,1,1218.6666666666665,0,1181.3333333333333,1181.3333333333333,446.0,0,536.0,536.0,0.43743811135030775
1050,1032,1199,874,53,22,54,26,26,26,46,24,8,15,19,23,23,30,11,11,0,11,11,8,8,8,8,8,11,7,5,0,0,0,1,2,0,1,0,0,0,0,0,0,23,2023-09-06 19:10:46,3,1694070732,0.059333333124716996,0.44,0.37,0.33,31.182299988562146,0.5006276131919879,0.1429897626088833,0.0,1.3333333333333333,0.0,0.0007999999991928537,0.0,21026.13333333333,1364,1043,13.2,26.0,1417,216,0.000734017,12839400.0,6806433.6,0.12383333345254265,0.51,0.47,0.49,42.88497048879664,0.18786600239653573,0.4102237147982107,0.0,1.3333333333333333,0.0,0.0011333333328366279,0.0,23756.8,1460,1742,13.333333333333336,26.66666666666667,1531,354,0.000370885,33807324.8,7726747.733333332,0.07216666638851166,1.34,0.56,0.35,28.73674594418025,0.12503518599589591,0.09084867448253277,0.0,0.9333333333333332,0.0,0.0007999999991928537,0.0,12288.0,1350,930,12.666666666666664,25.86666666666667,1410,217,0.000365127,16635135.466666667,5034889.6,1,97.22211487811138,100.0,1,1,100,1258.3990534877541,0.0,1,1178.6666666666665,0,548.0,548.0,1030.6666666666665,0,1301.3333333333333,1301.3333333333333,0.4926439063165965
923,910,931,882,56,28,48,22,22,22,40,22,9,71,16,20,20,36,8,8,1,8,8,8,8,8,8,8,7,5,5,7,6,0,0,2,2,1,1,1,1,2,1,0,23,2023-09-06 19:12:46,2,1694070852,0.06683333342274034,0.15,0.29,0.31,31.81013354324385,0.5006289739763596,0.14302101501231798,0.0,1.7333333333333334,0.0,0.0019333333397905032,0.0,19387.733333333334,1373,1168,18.4,28.13333333333333,1427,229,0.0009271360000000001,10415337.6,8049655.466666668,0.07466666673620548,0.26,0.46,0.49,43.320858229847246,0.1878680435730932,0.4102505092180248,0.0,1.2666666666666666,0.0,0.0010000000009313225,0.0,15837.866666666667,1457,1201,18.6,28.4,1529,360,0.000706362,12789756.266666668,5476609.066666666,0.060833333432674386,0.67,0.55,0.37,28.278082815091768,0.1250369355758023,0.09088326843542917,0.0,1.0666666666666669,0.0,0.0011333333328366279,0.0,18568.533333333333,1351,1235,17.333333333333332,28.0,1411,225,0.00036662699999999996,8016901.866666666,6820753.6,1,100.0,100.0,1,1,100,959.9880147414757,0.0,1,1185.3333333333333,0,885.7265333333335,885.7265333333335,964.0,0,945.3333333333333,945.3333333333333,0.3849989358196573
958,943,904,853,57,23,36,26,26,26,30,25,7,45,12,27,24,30,6,6,2,6,6,6,6,6,6,6,5,5,5,7,6,1,0,2,2,1,1,1,1,2,1,0,30,2023-09-06 19:14:46,4,1694070972,0.061166666448116185,0.33,0.28,0.3,31.33613669090261,0.5006305291584987,0.14305577177852924,0.0,0.9333333333333332,0.0,0.0006666666672875484,0.0,16657.066666666666,1368,1220,13.333333333333336,22.73333333333333,1420,223,0.000777835,11375338.133333333,8531768.533333333,0.07783333336313558,0.39,0.46,0.49,42.55651881180008,0.18787086234072012,0.4102706360449452,0.0,1.6666666666666667,0.0,0.0019999999941016236,0.0,21299.2,1465,1216,13.733333333333333,22.2,1538,365,0.00036346400000000003,11403821.866666667,4364710.4,0.06150000020861635,0.3,0.5,0.38,28.476522171714727,0.125038587956825,0.0908995652729433,0.0,0.8,0.0,0.0009333333310981591,0.0,10649.6,1352,1172,13.266666666666667,22.8,1414,224,0.00038897300000000003,6059740.8,4441200.533333333,1,100.0,100.0,1,1,100,1249.035348274854,0.0,1,737.1559666666666,0,911.2150666666665,911.2150666666665,604.0,0,788.0,788.0,0.4753746728261111
1011,995,1186,866,46,25,24,24,27,24,20,24,6,30,13,17,16,29,9,9,0,9,9,4,4,4,4,4,8,5,5,0,0,0,1,2,0,1,0,0,0,0,0,3,17,2023-09-06 19:16:46,5,1694071092,0.06283333326379459,0.15,0.23,0.29,31.518443172572322,0.500631695545103,0.14306977372360566,0.0,0.9333333333333332,0.0,0.0006666666672875484,0.0,15018.666666666664,1368,964,14.466666666666667,24.66666666666667,1421,221,0.0007290589999999999,6246449.066666666,3600318.933333333,0.0793333334227403,0.34,0.46,0.49,42.504474005317356,0.187874069903882,0.4102943215057472,0.0,1.2666666666666666,0.0,0.0012000000026697914,0.0,18568.533333333333,1455,1241,14.2,24.066666666666666,1527,358,0.0005004930000000001,11441515.2,4831281.6,0.06716666693488749,0.04,0.34,0.33,29.086874282948646,0.12504014313896405,0.09091596289965242,0.0,1.5333333333333334,0.0,0.0013999999966472388,0.0,15018.666666666664,1338,868,14.2,25.066666666666666,1400,210,0.00041222599999999997,6024939.2,4444035.733333333,1,100.0,100.0,1,1,100,987.0648637933647,1.0433966037440547,1,762.7072999999998,0,979.7155,979.7155,1020.0,0,922.6666666666665,922.6666666666665,0.4526508403210092
930,914,917,880,41,24,30,31,31,31,25,30,11,41,12,11,11,30,7,7,3,7,7,5,5,5,5,5,3,4,5,8,6,1,0,2,2,0,1,1,1,2,1,0,14,2023-09-06 19:18:46,3,1694071212,0.07133333360155425,0.07,0.17,0.26,31.39757147787623,0.5006332507272421,0.1430881018510478,0.0,2.7333333333333334,0.0,0.0013333333345750967,0.0,23210.66666666667,1388,1211,14.133333333333333,27.466666666666665,1441,237,0.000750327,5984465.066666666,4483365.333333333,0.1380000002682208,0.63,0.54,0.52,44.652096451712964,0.1880052883968638,0.4103121766992748,0.0,4.8,0.0,0.010266666665362816,0.0,398131.2,1505,1650,20.666666666666668,28.066666666666666,1575,404,0.000321252,19373861.33333333,6676021.866666666,0.06633333315451928,0.1,0.28,0.31,27.996531681619963,0.12504237871328894,0.09093512059969876,0.0,1.9333333333333331,0.0,0.0020666666716958088,0.0,28672.0,1371,1106,13.8,27.6,1433,242,0.00036648199999999995,6897292.266666668,5551360.0,1,100.0,100.0,1,1,100,1142.5761690226495,0.0,1,1198.6666666666665,0,900.0638333333333,900.0638333333333,1080.0,0,969.3333333333333,969.3333333333333,0.3631300866026671
1034,1019,1206,893,42,22,10,21,21,21,8,20,14,45,3,17,17,25,1,1,0,1,1,2,2,2,2,2,10,4,5,7,6,1,0,2,2,1,1,1,1,2,1,0,20,2023-09-06 19:20:46,0,1694071332,0.06766666645805043,0.02,0.13,0.23,32.31299975076456,0.5006346115116137,0.14310348383279292,0.0,2.466666666666667,0.0,0.0020666666716958088,0.0,17749.333333333332,1373,1174,13.533333333333333,24.6,1429,227,0.0007203019999999999,4532539.2,4302812.8,0.08683333322405817,0.4,0.49,0.5,43.35287427682943,0.1880093707499788,0.41033680802790573,0.0,1.3333333333333333,0.0,0.0015999999983857074,0.0,20480.0,1476,1324,14.8,24.86666666666667,1547,373,0.00035709800000000003,15726398.933333335,7179390.933333334,0.07149999986092248,0.18,0.24,0.3,29.151405782761604,0.12504412829319533,0.09095012268370928,0.0,1.0,0.0,0.0009333333310981591,0.0,16657.066666666666,1360,1198,13.066666666666665,24.86666666666667,1423,226,0.00034499199999999997,5409631.466666667,4944008.0,1,98.76539909721858,100.0,1,1,100,1185.3919760532065,0.0,1,746.0989333333333,0,1218.6666666666665,1218.6666666666665,482.0,0,1272.0,1272.0,0.3579993022107412
