timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650480718,0.0,0.014958319,0.01,0.002999037504196167,0.0029966533184051514,4355.0,2698.0
1650480719,0.0,0.014958319,0.01,0.002999037504196167,0.0029966533184051514,4355.0,2698.0
1650480720,0.0,0.0011845625,0.0,0.002999037504196167,0.0029966533184051514,6690.5,960.0
1650480721,0.0,0.00139765,0.0,0.002999037504196167,0.0029966533184051514,0.0,0.0
1650480722,0.0,0.00139765,0.0,0.002999037504196167,0.0029966533184051514,0.0,0.0
1650480723,0.005,0.000486837,0.0,0.002999037504196167,0.0029966533184051514,0.0,0.0
1650480724,0.0,0.001125234,0.0,0.002999037504196167,0.0029966533184051514,294.0,210.0
1650480725,0.0,0.001125234,0.0,0.002999037504196167,0.0029966533184051514,294.0,210.0
1650480726,0.0,0.000612348,0.0,0.002999037504196167,0.0029966533184051514,0.0,0.0
1650480727,0.0,0.001173009,0.0,0.002999037504196167,0.0029966533184051514,0.0,0.0
1650480728,0.0,0.000946663,0.0,0.002999037504196167,0.0029966533184051514,0.0,0.0
1650480729,0.0,0.000946663,0.0,0.002999037504196167,0.0029966533184051514,0.0,0.0
1650480730,0.0,0.0006394115,0.0,0.002999037504196167,0.0029966533184051514,0.0,0.0
1650480731,0.0,0.0006394115,0.0,0.002999037504196167,0.0029966533184051514,0.0,0.0
1650480732,0.0,0.000964941,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480733,0.0,0.000992429,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480734,0.0,0.000992429,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480735,0.0,0.0006566545,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480736,0.0,0.001608047,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480737,0.0,0.001015382,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480738,0.0,0.001015382,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480739,0.0,0.0004312005,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480740,0.01,0.001041014,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480741,0.0,0.001268258,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480742,0.0,0.001268258,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480743,0.0,0.00068099,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480744,0.0,0.00068099,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480745,0.0,0.000750143,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480746,0.0,0.000878285,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480747,0.0,0.000878285,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480748,0.0,0.0008466115,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480749,0.0,0.001051103,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
1650480750,0.0,0.001207179,0.0,0.0029981136322021484,0.002995729446411133,0.0,0.0
