timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","(1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_code=~""Unknown|OK"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",biz_code=""6000"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or vector(0))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m])))*100","sum(rate(std_requests_total{job=""be/yid"",code=~""2.."",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b""}[1m]))","sum(rate(std_requests_total{job=""be/yid"",code=~""4.."",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", grpc_code=""OK""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", grpc_code=""Unknown""}[1m]))","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)","1- ((sum(increase(std_requests_total{job=""be/yid"",code=""200"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", bizcode=""6000""}[1m]) or increase(std_requests_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",code=~""5..""}[1m]))  or  vector(0)) /  sum(increase(std_requests_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",environment=""rc""}[1m])))","sum(rate(std_grpc_server_handled_total{job=""be/yid"", grpc_code=""OK"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"" ,grpc_method=~""GetEmployee|ListEmployee|GetDepartment|ListDepartment|GetTeam|ListTeam|ListSupervisor|IsDeptLeader|GetDepartTree|GetEmployeeDepartTree|ListUserNameByEmpID|ListAuthZTeamsByUserName|ListWeChatDeptIDByDeptID|ListJiesuanBusinessDeptMember|ListAllInternalEmployees|IsEmployeeBelongToDept|ListApproveAuthEmp|ListApproveAuthDept|ListApproveBackupEmp""}[1m]))","sum(rate(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources"", grpc_code=""OK""}[1m]))"
1702782000,301.859375,4182995.466666667,3664959.466666667,4182995.466666667,10.996186626661155,14.572860120000161,100,0,0.2,2821.0909090909086,0,1,1,0.6,1.218181818181818
1702782120,295.6875,2134687.466666667,2072913.0666666667,2134687.466666667,18.06206758222187,20.497991463331953,100,0,0.19997454869380257,2766.193393568091,0,1,1,0.0727180177068373,0.9816932390423037
1702782240,298.359375,4081264.884325622,3286731.1154076937,4081264.884325622,16.06285129675655,22.24683040535406,100,0.07272066175802201,0.1999818198345605,2788.1101718025634,0,1,0.7333333333333334,0,1.0908099263703301
1702782360,297.6640625,5065683.733333333,4149323.466666667,5065683.733333333,12.820461619994603,23.966930669994326,100,0.05454545454545454,0.2,2789.454545454545,0,1,0.7857142857142857,0,1.2545454545454544
1702782480,295.90625,4781341.866666666,4037254.4,4781341.866666666,13.904040820004107,11.624149333329115,100,0.018184132525957852,0.20002545778553638,2814.9037150182758,0,1,0.9166666666666666,0.3818667830451149,1.236521011765134
1702782600,294.078125,4568683.466666667,4031198.933333333,4568683.466666667,12.953280326667786,11.496445690002778,100,0.054542479501118124,0.1999890915040998,2803.483446357472,0,1,0.7857142857142857,0.5090631420104359,1.0544879370216171
1702782720,295.7890625,4212764,3763941.8666666667,4212764,9.924149066662519,24.528746436662914,100,0.05454446282794858,0.1999963637024781,2834.1302885402088,0,1,0.7857142857142857,0.8181669424192287,1.1636152069962364
1702782840,297.17578125,4912096,3982243.2,4912096,11.97224646222215,21.70816565999606,100,0,0.1999963637024781,2801.4036108434393,0,1,1,0.4181742150142725,1.1636152069962364
1702782960,302.3828125,4146480.533333333,3739404.2666666666,4146480.533333333,11.458888737777468,14.02435424667298,100,0,0.1999963637024781,2838.4938455664446,0,1,1,0.7272595043726479,1.2545226450428175
1702783080,297.8671875,3954594.839655977,3387490.6327088475,3954594.839655977,11.366860964064752,19.6050682645558,100,0.05454446282794858,0.1999963637024781,2818.8578389483832,0,1,0.7857142857142857,0.5999890911074345,1.2727041326521336
1702783200,302.7421875,5766527.466666667,4830944.533333333,5766527.466666667,15.059269304442244,12.244005583330969,100,0.05454446282794858,0.1999963637024781,2836.3120670533267,0,1,0.7857142857142857,0.7999854548099125,0.9999818185123907
1702783320,296.8046875,3754847.0329523874,3184929.463898977,3754847.0329523874,7.122500665268874,16.53797088261525,100,0,0.20001818347122466,2837.7125193199386,0,1,1,0.8728066187835258,1.0000909173561234
1702783440,293.75,4260178.933333334,3797914.933333333,4260178.933333334,19.135263433329076,24.059847090005253,100,0.05454545454545454,0.2,2861.4545454545455,0,1,0.7857142857142857,0.8,1.2545454545454544
1702783560,299.46875,4972570.933333334,4511468.8,4972570.933333334,15.556904328881908,21.028076910006348,100,0.054537521815008726,0.19997091332169867,2801.047120418848,0,1,0.7857142857142857,0.7635253054101222,1.036212914485166
1702783680,296.54296875,2474225.3333333335,1976335.7333333334,2474225.3333333335,12.65826427333296,29.74690791666944,100,0,0.2000036364297533,2821.1422025855018,0,1,1,0.6909216531209659,1.2000218185785196
1702783800,293.65234375,5413848.8,4176561.3333333335,5413848.8,17.305709684450346,10.167696286662249,100,0.018180495963929896,0.19998545560322883,2829.6123918260487,0,1,0.9166666666666666,0.672678350665406,1.236273725547233
1702783920,302.51171875,3472722.4,2757962.4,3472722.4,9.420276588886434,13.17873947001014,100,0.05454644629902362,0.2000036364297533,2800.414552991873,0,1,0.7857142857142857,0.5454644629902362,1.05456462844779
1702784040,294.171875,4090395.7333333334,3361357.8666666667,4090395.7333333334,11.47378538444981,8.668122719997578,100,0.0727391755014457,0.20003273262897564,2808.4595661108174,0,1,0.7333333333333334,0.6364677856376498,1.2729355712752997
1702784160,293.9453125,5156146.4,4301679.733333333,5156146.4,16.848173406671975,19.63664626332805,100,0,0.19996727808176842,2820.6293515606535,0,1,1,0.5453653038593684,1.2179825119525893
1702784280,304.92578125,4350022.133333334,3867383.7333333334,4350022.133333334,12.25603143556024,20.195627260000037,100,0.07271669575334497,0.19997091332169867,2820.6806282722514,0,1,0.7333333333333333,0.5635543920884235,1.054392088423502
1702784400,297.76953125,4440539.466666667,3923898.933333333,4440539.466666667,12.149672644445673,18.856015633330873,100,0.05454446282794858,0.1999963637024781,2798.1309430737624,0,1,0.7857142857142857,0.7636224795912802,0.9999818185123907
1702784520,299.12109375,5075791.2,4272242.133333334,5075791.2,13.961842631106267,21.80310501000349,100,0,0.19999272753718048,2803.5344169302934,0,1,1,0.6727028108068798,1.181775208174248
1702784640,302.5,3947222.1333333333,3420769.8666666667,3947222.1333333333,11.291191382220454,11.04506586999681,100,0,0.19999272753718048,2837.3513690411255,0,1,1,0.6727028108068798,1.2363186793207521
1702784760,294.86328125,4763050.133333334,4571090.933333334,4763050.133333334,13.255807391114002,11.529650360001446,100,0.054650781506175534,0.20038619885597697,2827.6314351295227,0,1,0.7857142857142857,0.7286770867490072,1.1476664116296862
