timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650497566,0.0,0.001504669,0.0,0.002756059169769287,0.0027556121349334717,2069.0,0.0
1650497567,0.0,0.001504669,0.0,0.002756059169769287,0.0027556121349334717,2069.0,0.0
1650497568,0.0,0.0009558905,0.0,0.002756059169769287,0.0027556121349334717,7783.0,0.0
1650497569,0.0,0.000764771,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497570,0.0,0.000764771,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497571,0.0,0.000455756,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497572,0.0,0.001095782,0.0,0.002756059169769287,0.0027556121349334717,126.0,0.0
1650497573,0.0,0.001423639,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497574,0.0,0.001423639,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497575,0.0,0.000552128,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497576,0.0,0.000913624,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497577,0.0,0.000894338,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497578,0.0,0.001324467,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497579,0.0,0.001324467,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497580,0.0,0.0005277665,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497581,0.0,0.001009926,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497582,0.0,0.000723992,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497583,0.0,0.000723992,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497584,0.0,0.000767864,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497585,0.0,0.0012405,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497586,0.0,0.0012405,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497587,0.0,0.000675586,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497588,0.0,0.000675586,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497589,0.0,0.0009039365,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497590,0.0,0.0009039365,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497591,0.0,0.000752874,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497592,0.0,0.000752874,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497593,0.0,0.0006320345,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497594,0.0,0.001526197,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497595,0.0,0.001526197,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497596,0.0,0.000618454,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497597,0.0,0.000618454,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497598,0.0,0.000650192,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497599,0.01,0.001222022,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497600,0.0,0.001188533,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497601,0.0,0.001188533,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
1650497602,0.0,0.0008233965,0.0,0.002756059169769287,0.0027556121349334717,0.0,0.0
